no,style,series,trimType_,flowCharacter_,flowDirection_,balancing_,rating_c,valveSize,seatBore,travel,coeff,one,two,three,four,five,six,seven,eight,nine,ten
2462,Globe Straight,10,Low Noise Trim B3,Linear,Under,Balanced,ASME 600,3,2.3125,1.5,FL,1,1,1,1,1,1,1,1,1,1
2463,Globe Straight,10,Low Noise Trim B3,Linear,Under,Balanced,ASME 600,3,2.3125,1.5,Xt,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385
2464,Globe Straight,10,Low Noise Trim B3,Linear,Under,Balanced,ASME 600,3,2.3125,1.5,Fd,1,1,1,1,1,1,1,1,1,1
2465,Globe Straight,10,Low Noise Trim C1,Linear,Under,Balanced,ASME 600,3,2.3125,1.5,Cv,5.8,11,15.6,20.2,24.7,29.2,33.8,38.3,42.7,45.5
2466,Globe Straight,10,Low Noise Trim C1,Linear,Under,Balanced,ASME 600,3,2.3125,1.5,FL,1,1,1,1,1,1,1,1,1,1
2467,Globe Straight,10,Low Noise Trim C1,Linear,Under,Balanced,ASME 600,3,2.3125,1.5,Xt,0.356,0,0,0,0,0,0,0,0,0
2468,Globe Straight,10,Low Noise Trim C1,Linear,Under,Balanced,ASME 600,3,2.3125,1.5,Fd,1,1,1,1,1,1,1,1,1,1
2469,Globe Straight,10,Low Noise Trim C3,Linear,Under,Balanced,ASME 600,3,2.3125,1.5,Cv,4.1,8.7,13.3,17.9,22.5,27,31.5,36,40.5,45
2470,Globe Straight,10,Low Noise Trim C3,Linear,Under,Balanced,ASME 600,3,2.3125,1.5,FL,1,1,1,1,1,1,1,1,1,1
2471,Globe Straight,10,Low Noise Trim C3,Linear,Under,Balanced,ASME 600,3,2.3125,1.5,Xt,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356
2472,Globe Straight,10,Low Noise Trim C3,Linear,Under,Balanced,ASME 600,3,2.3125,1.5,Fd,1,1,1,1,1,1,1,1,1,1
2473,Globe Straight,10,Low Noise Trim D1,Linear,Under,Balanced,ASME 600,3,2.3125,1.5,Cv,5.8,11,15.6,20.2,24.7,29.2,33.8,38.3,42.7,45.5
2474,Globe Straight,10,Low Noise Trim D1,Linear,Under,Balanced,ASME 600,3,2.3125,1.5,FL,1,1,1,1,1,1,1,1,1,1
2475,Globe Straight,10,Low Noise Trim D1,Linear,Under,Balanced,ASME 600,3,2.3125,1.5,Xt,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356
2476,Globe Straight,10,Low Noise Trim D1,Linear,Under,Balanced,ASME 600,3,2.3125,1.5,Fd,1,1,1,1,1,1,1,1,1,1
2477,Globe Straight,10,Low Noise Trim D3,Linear,Under,Balanced,ASME 600,3,2.3125,1.5,Cv,4.1,8.7,13.3,17.9,22.5,27,31.5,36,40.5,45
2478,Globe Straight,10,Low Noise Trim D3,Linear,Under,Balanced,ASME 600,3,2.3125,1.5,FL,1,1,1,1,1,1,1,1,1,1
2479,Globe Straight,10,Low Noise Trim D3,Linear,Under,Balanced,ASME 600,3,2.3125,1.5,Xt,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356
2480,Globe Straight,10,Low Noise Trim D3,Linear,Under,Balanced,ASME 600,3,2.3125,1.5,Fd,1,1,1,1,1,1,1,1,1,1
2481,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,4,3.4375,1.5,Cv,10.3,25,42.5,59.8,71,79.9,87.3,92.7,96.8,99.5
2482,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,4,3.4375,1.5,FL,1,1,1,1,1,1,1,1,1,1
2483,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,4,3.4375,1.5,Xt,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81
2484,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,4,3.4375,1.5,Fd,1,1,1,1,1,1,1,1,1,1
2485,Globe Straight,10,Low Noise Trim A3,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,Cv,6.6,18.4,30.2,41.6,52.5,63,72.2,80.1,87.7,89.3
2486,Globe Straight,10,Low Noise Trim A3,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,FL,1,1,1,1,1,1,1,1,1,1
2487,Globe Straight,10,Low Noise Trim A3,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,Xt,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
2488,Globe Straight,10,Low Noise Trim A3,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,Fd,1,1,1,1,1,1,1,1,1,1
2489,Globe Straight,10,Low Noise Trim B1,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,Cv,7.4,15.6,23.2,30.9,38.4,45.9,53.3,60.4,67.1,67.6
2490,Globe Straight,10,Low Noise Trim B1,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,FL,1,1,1,1,1,1,1,1,1,1
2491,Globe Straight,10,Low Noise Trim B1,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,Xt,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385
2492,Globe Straight,10,Low Noise Trim B1,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,Fd,1,1,1,1,1,1,1,1,1,1
2493,Globe Straight,10,Low Noise Trim B3,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,Cv,5.4,13.8,22,30.2,38.4,46.4,54.3,61.9,69,74.8
2494,Globe Straight,10,Low Noise Trim B3,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,FL,1,1,1,1,1,1,1,1,1,1
2495,Globe Straight,10,Low Noise Trim B3,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,Xt,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385,0.385
2496,Globe Straight,10,Low Noise Trim B3,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,Fd,1,1,1,1,1,1,1,1,1,1
2497,Globe Straight,10,Low Noise Trim C1,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,Cv,5.8,11,15.6,20.2,24.7,29.2,33.8,38.3,42.7,45.5
2498,Globe Straight,10,Low Noise Trim C1,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,FL,1,1,1,1,1,1,1,1,1,1
2499,Globe Straight,10,Low Noise Trim C1,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,Xt,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356
2500,Globe Straight,10,Low Noise Trim C1,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,Fd,1,1,1,1,1,1,1,1,1,1
2501,Globe Straight,10,Low Noise Trim C3,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,Cv,4.1,8.7,13.3,17.9,22.5,27,31.5,36,40.5,45
2502,Globe Straight,10,Low Noise Trim C3,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,FL,1,1,1,1,1,1,1,1,1,1
2503,Globe Straight,10,Low Noise Trim C3,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,Xt,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356
2504,Globe Straight,10,Low Noise Trim C3,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,Fd,1,1,1,1,1,1,1,1,1,1
2505,Globe Straight,10,Low Noise Trim D1,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,Cv,5.8,11,15.6,20.2,24.7,29.2,33.8,38.3,42.7,45.5
2506,Globe Straight,10,Low Noise Trim D1,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,FL,1,1,1,1,1,1,1,1,1,1
2507,Globe Straight,10,Low Noise Trim D1,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,Xt,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356
2508,Globe Straight,10,Low Noise Trim D1,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,Fd,1,1,1,1,1,1,1,1,1,1
2509,Globe Straight,10,Low Noise Trim D3,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,Cv,4.1,8.7,13.3,17.9,22.5,27,31.5,36,40.5,45
2510,Globe Straight,10,Low Noise Trim D3,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,FL,1,1,1,1,1,1,1,1,1,1
2511,Globe Straight,10,Low Noise Trim D3,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,Xt,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356,0.356
2512,Globe Straight,10,Low Noise Trim D3,Linear,Under,Balanced,ASME 600,4,2.3125,1.5,Fd,1,1,1,1,1,1,1,1,1,1
2513,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,6,5.375,3,Cv,17.8,67.6,126,176,216,246,267,281,290,290
2514,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,6,5.375,3,FL,1,1,1,1,1,1,1,1,1,1
2515,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,6,5.375,3,Xt,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563
2516,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,6,5.375,3,Fd,1,1,1,1,1,1,1,1,1,1
2517,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,6,7,2,Cv,25.5,32.5,73.7,120,165,204,234,256,273,285.6
2518,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,6,7,2,FL,1,1,1,1,1,1,1,1,1,1
2519,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,6,7,2,Xt,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563
2520,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,6,7,2,Fd,1,1,1,1,1,1,1,1,1,1
2521,Globe Straight,10,Low Noise Trim A3,Linear,Under,Balanced,ASME 600,6,5.375,3,Cv,17.8,67.6,126,176,216,246,267,281,290,295
2522,Globe Straight,10,Low Noise Trim A3,Linear,Under,Balanced,ASME 600,6,5.375,3,FL,1,1,1,1,1,1,1,1,1,1
2523,Globe Straight,10,Low Noise Trim A3,Linear,Under,Balanced,ASME 600,6,5.375,3,Xt,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563
2524,Globe Straight,10,Low Noise Trim A3,Linear,Under,Balanced,ASME 600,6,5.375,3,Fd,1,1,1,1,1,1,1,1,1,1
2525,Globe Straight,10,Low Noise Trim B1,Linear,Under,Balanced,ASME 600,6,5.375,3,Cv,21.5,45.2,68.8,92.5,116.2,140,163.6,187.3,211,231.2
2526,Globe Straight,10,Low Noise Trim B1,Linear,Under,Balanced,ASME 600,6,5.375,3,FL,1,1,1,1,1,1,1,1,1,1
2527,Globe Straight,10,Low Noise Trim B1,Linear,Under,Balanced,ASME 600,6,5.375,3,Xt,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563
2528,Globe Straight,10,Low Noise Trim B1,Linear,Under,Balanced,ASME 600,6,5.375,3,Fd,1,1,1,1,1,1,1,1,1,1
2529,Globe Straight,10,Low Noise Trim B3,Linear,Under,Balanced,ASME 600,6,5.375,3,Cv,12.6,38.2,66.9,94.5,120,144,167,190,211,228
2530,Globe Straight,10,Low Noise Trim B3,Linear,Under,Balanced,ASME 600,6,5.375,3,FL,1,1,1,1,1,1,1,1,1,1
2531,Globe Straight,10,Low Noise Trim B3,Linear,Under,Balanced,ASME 600,6,5.375,3,Xt,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563
2532,Globe Straight,10,Low Noise Trim B3,Linear,Under,Balanced,ASME 600,6,5.375,3,Fd,1,1,1,1,1,1,1,1,1,1
2533,Globe Straight,10,Low Noise Trim C1,Linear,Under,Balanced,ASME 600,6,5.375,3,Cv,6.5,20.6,34,48.5,63.7,77.4,91.3,107.2,121,129.3
2534,Globe Straight,10,Low Noise Trim C1,Linear,Under,Balanced,ASME 600,6,5.375,3,FL,1,1,1,1,1,1,1,1,1,1
2535,Globe Straight,10,Low Noise Trim C1,Linear,Under,Balanced,ASME 600,6,5.375,3,Xt,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563
2536,Globe Straight,10,Low Noise Trim C1,Linear,Under,Balanced,ASME 600,6,5.375,3,Fd,1,1,1,1,1,1,1,1,1,1
2537,Globe Straight,10,Low Noise Trim C3,Linear,Under,Balanced,ASME 600,6,5.375,3,Cv,11,28,41.3,55.3,69.3,83,97,110,124,138
2538,Globe Straight,10,Low Noise Trim C3,Linear,Under,Balanced,ASME 600,6,5.375,3,FL,1,1,1,1,1,1,1,1,1,1
2539,Globe Straight,10,Low Noise Trim C3,Linear,Under,Balanced,ASME 600,6,5.375,3,Xt,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563
2540,Globe Straight,10,Low Noise Trim C3,Linear,Under,Balanced,ASME 600,6,5.375,3,Fd,1,1,1,1,1,1,1,1,1,1
2541,Globe Straight,10,Low Noise Trim D1,Linear,Under,Balanced,ASME 600,6,5.375,3,Cv,6.5,20.6,34,48.5,63.7,77.4,91.3,107.2,121,129.3
2542,Globe Straight,10,Low Noise Trim D1,Linear,Under,Balanced,ASME 600,6,5.375,3,FL,1,1,1,1,1,1,1,1,1,1
2543,Globe Straight,10,Low Noise Trim D1,Linear,Under,Balanced,ASME 600,6,5.375,3,Xt,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563
2544,Globe Straight,10,Low Noise Trim D1,Linear,Under,Balanced,ASME 600,6,5.375,3,Fd,1,1,1,1,1,1,1,1,1,1
2545,Globe Straight,10,Low Noise Trim D3,Linear,Under,Balanced,ASME 600,6,5.375,3,Cv,5.1,6.7,9.5,19.9,31.4,46,61,75.7,89.7,104
2546,Globe Straight,10,Low Noise Trim D3,Linear,Under,Balanced,ASME 600,6,5.375,3,FL,1,1,1,1,1,1,1,1,1,1
2547,Globe Straight,10,Low Noise Trim D3,Linear,Under,Balanced,ASME 600,6,5.375,3,Xt,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563
2548,Globe Straight,10,Low Noise Trim D3,Linear,Under,Balanced,ASME 600,6,5.375,3,Fd,1,1,1,1,1,1,1,1,1,1
2549,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,8,8,3,Cv,20,77.9,136.1,194.4,249.3,300.3,347.1,384,416,425.7
2550,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,8,8,3,FL,1,1,1,1,1,1,1,1,1,1
2551,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,8,8,3,Xt,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626
2552,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,8,8,3,Fd,1,1,1,1,1,1,1,1,1,1
2553,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,8,8,4,Cv,51.9,144,213,282,374,443,495,558,601,638
2554,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,8,8,4,FL,1,1,1,1,1,1,1,1,1,1
2555,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,8,8,4,Xt,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626
2556,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,8,8,4,Fd,1,1,1,1,1,1,1,1,1,1
2557,Globe Straight,10,Low Noise Trim A3,Linear,Under,Balanced,ASME 600,8,8,4,Cv,51.9,144,213,282,374,443,495,558,601,638
2558,Globe Straight,10,Low Noise Trim A3,Linear,Under,Balanced,ASME 600,8,8,4,FL,1,1,1,1,1,1,1,1,1,1
2559,Globe Straight,10,Low Noise Trim A3,Linear,Under,Balanced,ASME 600,8,8,4,Xt,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626
2560,Globe Straight,10,Low Noise Trim A3,Linear,Under,Balanced,ASME 600,8,8,4,Fd,1,1,1,1,1,1,1,1,1,1
2561,Globe Straight,10,Low Noise Trim B1,Linear,Under,Balanced,ASME 600,8,8,4,Cv,43,85,126,168,209,250,292,333,374,406
2562,Globe Straight,10,Low Noise Trim B1,Linear,Under,Balanced,ASME 600,8,8,4,FL,1,1,1,1,1,1,1,1,1,1
2563,Globe Straight,10,Low Noise Trim B1,Linear,Under,Balanced,ASME 600,8,8,4,Xt,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.566
2564,Globe Straight,10,Low Noise Trim B1,Linear,Under,Balanced,ASME 600,8,8,4,Fd,1,1,1,1,1,1,1,1,1,1
2565,Globe Straight,10,Low Noise Trim B3,Linear,Under,Balanced,ASME 600,8,8,4,Cv,32.3,75.8,119,163,206,241,285,328,363,407
2566,Globe Straight,10,Low Noise Trim B3,Linear,Under,Balanced,ASME 600,8,8,4,FL,1,1,1,1,1,1,1,1,1,1
2567,Globe Straight,10,Low Noise Trim B3,Linear,Under,Balanced,ASME 600,8,8,4,Xt,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.566
2568,Globe Straight,10,Low Noise Trim B3,Linear,Under,Balanced,ASME 600,8,8,4,Fd,1,1,1,1,1,1,1,1,1,1
2569,Globe Straight,10,Low Noise Trim C1,Linear,Under,Balanced,ASME 600,8,8,4,Cv,34,61,88,116,143,171,198,226,253,280
2570,Globe Straight,10,Low Noise Trim C1,Linear,Under,Balanced,ASME 600,8,8,4,FL,1,1,1,1,1,1,1,1,1,1
2571,Globe Straight,10,Low Noise Trim C1,Linear,Under,Balanced,ASME 600,8,8,4,Xt,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.566
2572,Globe Straight,10,Low Noise Trim C1,Linear,Under,Balanced,ASME 600,8,8,4,Fd,1,1,1,1,1,1,1,1,1,1
2573,Globe Straight,10,Low Noise Trim C3,Linear,Under,Balanced,ASME 600,8,8,4,Cv,26.7,47.1,74.4,102,129,156,184,204,232,259
2574,Globe Straight,10,Low Noise Trim C3,Linear,Under,Balanced,ASME 600,8,8,4,FL,1,1,1,1,1,1,1,1,1,1
2575,Globe Straight,10,Low Noise Trim C3,Linear,Under,Balanced,ASME 600,8,8,4,Xt,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.566
2576,Globe Straight,10,Low Noise Trim C3,Linear,Under,Balanced,ASME 600,8,8,4,Fd,1,1,1,1,1,1,1,1,1,1
2577,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,12,11,5.5,Cv,144,295,441,576,696,803,904,991,1070,1137
2578,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,12,11,5.5,FL,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
2579,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,12,11,5.5,Xt,0.62,0.62,0.62,0.65,0.7,0.75,0.81,0.86,0.86,0.86
2580,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,12,11,5.5,Fd,1,1,1,1,1,1,1,1,1,1
2581,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,12,11,8,Cv,212,428,622,785,930,1052,1150,1229,1285,1315
2582,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,12,11,8,FL,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
2583,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,12,11,8,Xt,0.62,0.62,0.62,0.65,0.7,0.75,0.81,0.86,0.86,0.86
2584,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,12,11,8,Fd,1,1,1,1,1,1,1,1,1,1
2585,Globe Straight,10,Low Noise Trim A3,Linear,Under,Balanced,ASME 600,12,11,5.5,Cv,123,253,381,508,617,719,813,901,978,1049
2586,Globe Straight,10,Low Noise Trim A3,Linear,Under,Balanced,ASME 600,12,11,5.5,FL,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
2587,Globe Straight,10,Low Noise Trim A3,Linear,Under,Balanced,ASME 600,12,11,5.5,Xt,0.62,0.62,0.62,0.62,0.66,0.71,0.76,0.81,0.86,0.86
2588,Globe Straight,10,Low Noise Trim A3,Linear,Under,Balanced,ASME 600,12,11,5.5,Fd,1,1,1,1,1,1,1,1,1,1
2589,Globe Straight,10,Low Noise Trim A3,Linear,Under,Balanced,ASME 600,12,11,8,Cv,181,371,550,705,839,960,1063,1149,1219,1272
2590,Globe Straight,10,Low Noise Trim A3,Linear,Under,Balanced,ASME 600,12,11,8,FL,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
2591,Globe Straight,10,Low Noise Trim A3,Linear,Under,Balanced,ASME 600,12,11,8,Xt,0.619,0.62,0.638,0.7,0.769,0.851,0.856,0.854,0.852,0.85
2592,Globe Straight,10,Low Noise Trim A3,Linear,Under,Balanced,ASME 600,12,11,8,Fd,1,1,1,1,1,1,1,1,1,1
2593,Globe Straight,10,Low Noise Trim B1,Linear,Under,Balanced,ASME 600,12,11,5.5,Cv,79,157,238,311,384,464,537,597,659,721
2594,Globe Straight,10,Low Noise Trim B1,Linear,Under,Balanced,ASME 600,12,11,5.5,FL,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
2595,Globe Straight,10,Low Noise Trim B1,Linear,Under,Balanced,ASME 600,12,11,5.5,Xt,0.62,0.62,0.62,0.62,0.62,0.62,0.64,0.66,0.68,0.71
2596,Globe Straight,10,Low Noise Trim B1,Linear,Under,Balanced,ASME 600,12,11,5.5,Fd,1,1,1,1,1,1,1,1,1,1
2597,Globe Straight,10,Low Noise Trim B1,Linear,Under,Balanced,ASME 600,12,11,8,Cv,120,228,337,453,557,646,730,813,889,949
2598,Globe Straight,10,Low Noise Trim B1,Linear,Under,Balanced,ASME 600,12,11,8,FL,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
2599,Globe Straight,10,Low Noise Trim B1,Linear,Under,Balanced,ASME 600,12,11,8,Xt,0.618,0.619,0.62,0.62,0.641,0.675,0.713,0.756,0.803,0.846
2600,Globe Straight,10,Low Noise Trim B1,Linear,Under,Balanced,ASME 600,12,11,8,Fd,1,1,1,1,1,1,1,1,1,1
2601,Globe Straight,10,Low Noise Trim B3,Linear,Under,Balanced,ASME 600,12,11,5.5,Cv,78,152,230,305,381,458,531,605,673,745
2602,Globe Straight,10,Low Noise Trim B3,Linear,Under,Balanced,ASME 600,12,11,5.5,FL,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
2603,Globe Straight,10,Low Noise Trim B3,Linear,Under,Balanced,ASME 600,12,11,5.5,Xt,0.62,0.62,0.62,0.62,0.62,0.62,0.63,0.66,0.68,0.71
2604,Globe Straight,10,Low Noise Trim B3,Linear,Under,Balanced,ASME 600,12,11,5.5,Fd,1,1,1,1,1,1,1,1,1,1
2605,Globe Straight,10,Low Noise Trim B3,Linear,Under,Balanced,ASME 600,12,11,8,Cv,114,222,336,445,550,641,728,808,883,942
2606,Globe Straight,10,Low Noise Trim B3,Linear,Under,Balanced,ASME 600,12,11,8,FL,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
2607,Globe Straight,10,Low Noise Trim B3,Linear,Under,Balanced,ASME 600,12,11,8,Xt,0.617,0.619,0.62,0.62,0.639,0.674,0.712,0.754,0.799,0.841
2608,Globe Straight,10,Low Noise Trim B3,Linear,Under,Balanced,ASME 600,12,11,8,Fd,1,1,1,1,1,1,1,1,1,1
2609,Globe Straight,10,Low Noise Trim C1,Linear,Under,Balanced,ASME 600,12,11,5.5,Cv,61,103,159,206,253,308,351,404,454,497
2610,Globe Straight,10,Low Noise Trim C1,Linear,Under,Balanced,ASME 600,12,11,5.5,FL,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
2611,Globe Straight,10,Low Noise Trim C1,Linear,Under,Balanced,ASME 600,12,11,5.5,Xt,0.61,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
2612,Globe Straight,10,Low Noise Trim C1,Linear,Under,Balanced,ASME 600,12,11,5.5,Fd,1,1,1,1,1,1,1,1,1,1
2613,Globe Straight,10,Low Noise Trim C1,Linear,Under,Balanced,ASME 600,12,11,8,Cv,84,153,222,293,368,444,512,571,628,688
2614,Globe Straight,10,Low Noise Trim C1,Linear,Under,Balanced,ASME 600,12,11,8,FL,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
2615,Globe Straight,10,Low Noise Trim C1,Linear,Under,Balanced,ASME 600,12,11,8,Xt,0.616,0.619,0.62,0.62,0.62,0.621,0.627,0.647,0.67,0.695
2616,Globe Straight,10,Low Noise Trim C1,Linear,Under,Balanced,ASME 600,12,11,8,Fd,1,1,1,1,1,1,1,1,1,1
2617,Globe Straight,10,Low Noise Trim C3,Linear,Under,Balanced,ASME 600,12,11,5.5,Cv,52,99,144,191,241,289,334,380,430,479
2618,Globe Straight,10,Low Noise Trim C3,Linear,Under,Balanced,ASME 600,12,11,5.5,FL,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
2619,Globe Straight,10,Low Noise Trim C3,Linear,Under,Balanced,ASME 600,12,11,5.5,Xt,0.61,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
2620,Globe Straight,10,Low Noise Trim C3,Linear,Under,Balanced,ASME 600,12,11,5.5,Fd,1,1,1,1,1,1,1,1,1,1
2621,Globe Straight,10,Low Noise Trim C3,Linear,Under,Balanced,ASME 600,12,11,8,Cv,73,143,209,281,349,418,490,548,607,651
2622,Globe Straight,10,Low Noise Trim C3,Linear,Under,Balanced,ASME 600,12,11,8,FL,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
2623,Globe Straight,10,Low Noise Trim C3,Linear,Under,Balanced,ASME 600,12,11,8,Xt,0.615,0.618,0.619,0.62,0.62,0.621,0.62,0.639,0.662,0.68
2624,Globe Straight,10,Low Noise Trim C3,Linear,Under,Balanced,ASME 600,12,11,8,Fd,1,1,1,1,1,1,1,1,1,1
2625,Globe Straight,10,Low Noise Trim D3,Linear,Under,Balanced,ASME 600,12,10,8,Cv,67,132,192,259,321,384,445,496,549,594
2626,Globe Straight,10,Low Noise Trim D3,Linear,Under,Balanced,ASME 600,12,11,8,FL,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
2627,Globe Straight,10,Low Noise Trim D3,Linear,Under,Balanced,ASME 600,12,11,8,Xt,0.615,0.618,0.619,0.62,0.62,0.621,0.636,0.658,0.685,0.71
2628,Globe Straight,10,Low Noise Trim D3,Linear,Under,Balanced,ASME 600,12,11,8,Fd,1,1,1,1,1,1,1,1,1,1
2629,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,14,11,5.5,Cv,144,295,441,584,721,851,981,1104,1225,1318
2630,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,14,11,5.5,FL,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
2631,Globe Straight,10,Low Noise Trim A1,Linear,Under,Balanced,ASME 600,14,11,5.5,Xt,0.62,0.62,0.62,0.63,0.65,0.67,0.7,0.72,0.72,0.73
